Primary_Religion,Urban.Rural,Travel_time_to_cities group,dist_popcenter group,dist_road group,MMD10
0,0,3,2,2,2
0,0,3,2,2,1
0,0,7,4,4,3
0,0,7,4,4,2
0,0,7,4,4,2
0,0,7,4,4,3
0,0,7,4,4,2
0,0,7,4,4,2
0,0,7,4,4,2
0,0,7,4,4,2
0,0,7,4,4,1
0,0,7,4,4,2
0,0,7,4,4,2
0,0,7,4,4,3
0,0,7,4,4,3
0,0,7,4,4,2
0,0,7,4,4,3
0,0,7,4,4,2
0,0,6,4,3,2
0,0,6,4,3,2
0,0,6,4,3,2
0,0,6,4,3,1
0,0,6,4,3,2
0,0,6,4,3,3
0,0,6,4,3,1
0,0,6,4,3,3
0,0,6,4,3,2
0,0,6,4,3,2
0,0,6,4,3,1
0,0,6,4,3,1
0,0,6,4,3,3
0,0,6,4,3,2
0,0,6,4,3,2
0,0,6,4,3,1
0,0,8,4,4,1
0,0,8,4,4,1
0,0,8,4,4,1
0,0,8,4,4,2
0,0,8,4,4,1
0,0,8,4,5,3
0,0,8,4,4,1
0,0,8,4,4,2
0,0,8,4,4,1
0,0,8,4,5,1
0,0,8,4,5,1
0,0,8,4,5,1
0,0,8,4,4,2
0,0,8,4,4,2
0,0,8,4,5,1
0,0,8,4,5,2
0,0,6,7,1,2
0,0,6,7,1,1
0,0,6,7,1,1
0,0,6,7,1,2
0,0,6,7,1,1
0,0,6,7,1,2
0,0,6,7,1,1
0,0,6,7,1,2
0,0,6,7,1,2
0,0,6,7,1,2
0,0,6,7,1,2
0,0,6,7,1,2
0,0,6,7,1,2
0,0,6,7,1,1
0,0,6,7,1,1
0,0,6,7,1,2
0,0,5,6,1,2
0,0,5,6,1,3
0,0,5,6,1,2
0,0,5,6,1,3
0,0,5,6,1,1
0,0,5,6,1,2
0,0,5,6,1,2
0,0,5,6,1,2
0,0,5,6,1,2
0,0,5,6,1,2
0,0,5,6,1,1
0,0,5,6,1,2
0,0,5,6,1,2
0,0,5,6,1,2
0,0,5,6,1,2
0,0,5,6,1,1
0,0,9,7,1,2
0,0,9,7,1,2
0,0,9,7,1,2
0,0,9,7,1,2
0,0,9,7,1,1
0,0,9,7,1,1
0,0,9,7,1,2
0,0,9,7,1,1
0,0,9,7,1,2
0,0,9,7,1,1
0,0,9,7,1,2
0,0,9,7,1,1
0,0,9,7,1,2
0,0,9,7,1,1
0,0,9,7,1,2
0,0,9,7,1,2
0,0,6,9,1,2
0,0,6,9,1,2
0,0,6,9,1,1
0,0,6,9,1,3
0,0,6,9,1,3
0,0,6,9,1,2
0,0,6,9,1,1
0,0,6,9,1,1
0,0,6,9,1,2
0,0,6,9,1,1
0,0,6,9,1,2
0,0,6,9,1,1
0,0,6,9,1,1
0,0,6,9,1,2
0,0,6,9,1,1
0,0,6,9,1,1
0,0,9,7,2,2
0,0,9,7,3,1
0,0,9,7,3,2
0,0,9,7,3,1
0,0,9,7,2,2
0,0,9,7,2,1
0,0,9,7,3,1
0,0,9,7,2,2
0,0,9,7,2,1
0,0,9,7,3,2
0,0,9,7,3,1
0,0,9,7,3,1
0,0,9,7,2,2
0,0,9,7,3,1
0,0,9,7,3,1
0,0,9,7,3,2
0,0,7,8,1,2
0,0,7,8,1,2
0,0,7,8,1,2
0,0,7,8,1,1
0,0,7,7,1,2
0,0,7,8,1,3
0,0,7,8,1,1
0,0,7,7,1,2
0,0,7,8,1,2
0,0,7,7,1,3
0,0,7,8,1,2
0,0,7,8,1,2
0,0,7,8,1,3
0,0,7,8,1,2
0,0,7,8,1,1
0,0,7,8,1,2
0,0,6,8,1,2
0,0,6,8,1,3
0,0,6,8,1,2
0,0,6,8,1,3
0,0,6,9,1,1
0,0,6,9,1,2
0,0,6,9,1,1
0,0,6,9,1,2
0,0,6,9,1,2
0,0,6,8,1,2
0,0,6,9,1,2
0,0,6,9,1,1
0,0,6,8,1,1
0,0,6,8,1,1
0,0,6,8,1,1
0,0,6,8,1,1
0,0,8,8,3,2
0,0,8,8,3,2
0,0,8,8,3,3
0,0,8,8,3,2
0,0,8,8,3,2
0,0,8,8,3,3
0,0,8,8,3,2
0,0,8,8,3,2
0,0,8,8,3,1
0,0,8,8,3,2
0,0,8,8,3,1
0,0,8,8,3,1
0,0,8,8,3,3
0,0,8,8,3,2
0,0,8,8,3,1
0,0,8,8,3,1
0,0,10,8,4,1
0,0,10,8,4,2
0,0,10,8,4,2
0,0,10,8,4,2
0,0,10,7,4,1
0,0,10,7,4,2
0,0,10,7,4,1
0,0,10,7,4,2
0,0,10,7,4,2
0,0,10,7,4,2
0,0,10,8,4,1
0,0,10,8,4,1
0,0,10,8,4,1
0,0,10,7,4,2
0,0,10,7,4,2
0,0,10,7,4,2
0,0,10,10,3,1
0,0,10,10,2,2
0,0,10,10,2,2
0,0,10,10,2,1
0,0,10,10,2,2
0,0,10,10,2,2
0,0,10,10,2,2
0,0,10,10,2,1
0,0,10,10,2,1
0,0,10,10,2,2
0,0,10,10,2,1
0,0,10,10,2,2
0,0,10,10,2,2
0,0,10,10,3,2
0,0,10,10,2,2
0,0,10,10,3,2
0,0,10,9,3,2
0,0,10,9,3,2
0,0,10,9,3,2
0,0,10,9,3,2
0,0,10,9,3,2
0,0,10,9,3,2
0,0,10,9,3,3
0,0,10,9,3,2
0,0,10,9,3,2
0,0,10,9,3,3
0,0,10,9,3,1
0,0,10,9,3,3
0,0,10,9,3,1
0,0,10,9,3,1
0,0,10,9,3,2
0,0,10,9,3,2
0,0,13,8,6,2
0,0,13,8,6,2
0,0,13,8,6,3
0,0,13,8,6,2
0,0,13,8,6,2
0,0,13,8,6,2
0,0,13,8,6,1
0,0,13,8,6,2
0,0,13,8,6,1
0,0,13,8,6,2
0,0,13,8,6,3
0,0,13,8,6,2
0,0,13,8,6,1
0,0,13,7,6,2
0,0,13,7,6,3
0,0,13,8,6,2
0,0,12,9,4,2
0,0,12,9,4,2
0,0,12,9,4,2
0,0,12,9,4,1
0,0,12,9,4,1
0,0,12,9,4,2
0,0,12,9,4,2
0,0,12,9,4,1
0,0,12,9,4,2
0,0,12,9,4,2
0,0,12,9,4,1
0,0,12,9,4,1
0,0,12,9,4,2
0,0,12,9,4,2
0,0,12,9,4,1
0,0,12,9,4,1
0,0,8,3,2,1
0,0,8,3,2,2
0,0,8,3,2,3
0,0,8,3,2,2
0,0,8,3,2,2
0,0,8,3,2,2
0,0,8,3,2,2
0,0,8,3,2,2
0,0,8,3,2,2
0,0,8,3,2,2
0,0,8,3,2,3
0,0,8,3,2,2
0,0,8,3,2,3
0,0,8,3,2,3
0,0,8,3,2,2
0,0,8,4,4,2
0,0,8,4,4,2
0,0,8,4,4,2
0,0,8,4,4,2
0,0,8,4,5,2
0,0,8,4,5,3
0,0,8,4,5,3
0,0,8,4,4,2
0,0,8,4,4,2
0,0,8,4,4,1
0,0,8,4,4,3
0,0,8,4,5,1
0,0,8,4,4,2
0,0,8,4,5,2
0,0,8,4,5,2
0,0,8,4,5,2
0,0,9,3,4,3
0,0,9,3,4,2
0,0,9,3,4,2
0,0,9,3,4,2
0,0,9,3,4,1
0,0,9,3,4,2
0,0,9,3,4,2
0,0,9,3,4,2
0,0,9,3,4,2
0,0,9,3,4,2
0,0,9,3,4,2
0,0,9,3,4,2
0,0,9,3,4,1
0,0,9,3,4,2
0,0,9,3,4,2
0,0,9,3,4,1
0,0,5,5,6,2
0,0,5,5,5,2
0,0,5,5,5,2
0,0,5,5,6,2
0,0,5,5,5,1
0,0,5,5,5,1
0,0,5,5,5,2
0,0,5,5,6,1
0,0,5,5,5,1
0,0,5,5,6,3
0,0,5,5,6,3
0,0,5,5,6,2
0,0,5,5,5,2
0,0,5,5,6,2
0,0,5,5,6,2
0,0,5,5,6,2
0,0,7,3,2,2
0,0,7,2,2,2
0,0,7,2,2,2
0,0,7,2,2,2
0,0,7,2,2,2
0,0,7,2,2,2
0,0,7,2,2,2
0,0,7,2,2,2
0,0,7,2,2,2
0,0,7,2,2,2
0,0,7,2,2,2
0,0,7,2,2,2
0,0,7,2,2,1
0,0,7,2,2,1
0,0,7,2,2,3
0,0,7,2,2,2
0,0,6,5,4,1
0,0,6,4,4,1
0,0,6,4,4,1
0,0,6,4,4,3
0,0,6,4,4,2
0,0,6,4,4,2
0,0,6,5,4,2
0,0,6,4,4,2
0,0,6,4,4,2
0,0,6,4,4,3
0,0,6,4,4,3
0,0,6,5,4,3
0,0,6,5,4,2
0,0,6,5,4,1
0,0,6,5,4,1
0,0,6,5,4,2
0,0,5,5,5,2
0,0,5,5,5,2
0,0,5,5,5,2
0,0,5,5,5,2
0,0,5,4,5,2
0,0,5,4,5,2
0,0,5,4,5,3
0,0,5,5,5,1
0,0,5,4,5,2
0,0,5,4,5,2
0,0,5,5,5,2
0,0,5,4,5,2
0,0,5,4,5,3
0,0,5,5,5,2
0,0,5,5,5,2
0,0,5,5,5,2
0,0,4,4,3,2
0,0,4,4,3,2
0,0,4,4,3,1
0,0,4,4,3,2
0,0,4,4,3,2
0,0,4,4,3,2
0,0,4,4,3,1
0,0,4,4,3,3
0,0,4,4,3,2
0,0,4,4,3,2
0,0,4,4,3,3
0,0,4,4,3,2
0,0,4,4,3,2
0,0,4,4,3,3
0,0,4,4,3,3
0,0,4,4,3,2
0,0,4,3,1,1
0,0,4,3,1,3
0,0,4,3,1,2
0,0,4,3,1,2
0,0,4,3,1,2
0,0,4,3,1,1
0,0,4,3,1,1
0,0,4,3,1,2
0,0,4,3,1,2
0,0,4,3,1,2
0,0,4,3,1,3
0,0,4,3,1,3
0,0,4,3,1,2
0,0,4,3,1,2
0,0,4,3,1,2
0,0,4,3,1,2
0,0,7,3,1,3
0,0,7,3,1,2
0,0,7,3,1,1
0,0,7,3,1,2
0,0,7,3,1,2
0,0,7,3,1,1
0,0,7,3,1,2
0,0,7,3,1,2
0,0,7,3,1,2
0,0,7,3,1,1
0,0,7,3,1,1
0,0,7,3,1,3
0,0,7,3,1,3
0,0,7,3,1,2
0,0,7,3,1,1
0,0,7,3,1,1
0,0,3,4,2,2
0,0,3,4,2,3
0,0,3,4,2,2
0,0,3,4,2,2
0,0,3,4,2,2
0,0,3,4,2,1
0,0,3,4,2,1
0,0,3,4,3,1
0,0,3,4,3,2
0,0,3,4,2,2
0,0,3,4,2,2
0,0,3,4,2,1
0,0,3,4,2,2
0,0,3,4,2,2
0,0,3,4,2,1
0,0,3,4,2,2
0,0,6,1,1,3
0,0,6,1,1,3
0,0,6,1,1,2
0,0,6,1,1,1
0,0,6,1,1,1
0,0,6,1,1,3
0,0,6,1,1,3
0,0,6,1,1,2
0,0,6,1,1,3
0,0,6,1,1,1
0,0,6,1,1,2
0,0,6,1,1,2
0,0,6,1,1,2
0,0,6,1,1,2
0,0,6,1,1,1
0,0,6,1,1,3
0,0,4,3,1,2
0,0,4,3,1,3
0,0,4,3,1,2
0,0,4,3,1,2
0,0,4,3,1,2
0,0,4,3,1,3
0,0,4,3,1,2
0,0,4,3,1,1
0,0,4,3,1,2
0,0,4,3,1,2
0,0,4,3,1,2
0,0,4,3,1,1
0,0,4,3,1,3
0,0,4,3,1,2
0,0,4,3,1,3
0,0,4,3,1,3
0,0,12,4,4,3
0,0,12,4,4,2
0,0,12,4,4,3
0,0,12,4,4,2
0,0,12,4,4,2
0,0,12,4,4,2
0,0,12,4,4,1
0,0,12,4,4,2
0,0,12,4,4,2
0,0,12,4,4,2
0,0,12,4,4,2
0,0,12,4,4,2
0,0,12,4,4,3
0,0,12,4,4,2
0,0,12,4,4,2
0,0,12,4,4,3
0,0,7,4,3,2
0,0,7,4,3,1
0,0,7,4,3,2
0,0,7,3,3,1
0,0,7,4,3,2
0,0,7,3,3,1
0,0,7,3,3,1
0,0,7,3,3,2
0,0,7,3,3,3
0,0,7,3,3,2
0,0,7,3,3,3
0,0,7,3,3,1
0,0,7,3,3,1
0,0,7,3,3,2
0,0,7,3,3,2
0,0,8,2,3,2
0,0,8,2,3,2
0,0,8,2,3,1
0,0,8,2,3,1
0,0,8,2,3,1
0,0,8,2,3,1
0,0,8,2,3,1
0,0,8,2,3,1
0,0,8,2,3,2
0,0,8,2,3,2
0,0,8,2,3,1
0,0,8,2,3,2
0,0,8,2,3,2
0,0,8,2,3,1
0,0,8,2,3,2
0,0,8,2,3,2
0,0,6,1,2,2
0,0,6,1,2,1
0,0,6,1,2,2
0,0,6,1,2,2
0,0,6,1,2,2
0,0,6,1,2,2
0,0,6,1,2,2
0,0,6,1,2,1
0,0,6,1,2,2
0,0,6,1,2,2
0,0,6,1,2,2
0,0,6,1,2,2
0,0,6,1,2,1
0,0,6,1,2,2
0,0,6,1,2,2
0,0,6,1,2,3
0,0,18,3,3,2
0,0,18,3,3,3
0,0,18,3,3,2
0,0,18,3,3,2
0,0,18,3,3,2
0,0,18,3,3,2
0,0,18,3,3,2
0,0,18,3,3,2
0,0,18,3,3,2
0,0,18,3,3,2
0,0,18,3,3,1
0,0,18,3,3,2
0,0,18,3,3,2
0,0,18,3,3,2
0,0,18,3,3,2
0,0,18,3,3,2
0,0,8,3,1,2
0,0,8,3,1,2
0,0,8,3,1,2
0,0,8,3,1,1
0,0,8,3,1,2
0,0,8,3,1,1
0,0,8,3,1,2
0,0,8,3,1,1
0,0,8,3,1,1
0,0,8,3,1,3
0,0,8,3,1,2
0,0,8,3,1,1
0,0,8,3,1,2
0,0,8,3,1,2
0,0,8,3,1,2
0,0,8,3,1,2
0,0,9,4,2,2
0,0,9,4,2,1
0,0,9,4,2,1
0,0,9,4,2,1
0,0,9,4,1,3
0,0,9,4,2,1
0,0,9,3,1,2
0,0,9,4,2,1
0,0,9,4,2,2
0,0,9,4,2,2
0,0,9,4,2,1
0,0,9,4,2,2
0,0,9,4,2,1
0,0,9,4,2,3
0,0,9,4,2,2
0,0,9,4,2,2
0,0,7,1,2,2
0,0,7,1,2,1
0,0,7,1,2,2
0,0,7,1,2,1
0,0,7,1,2,2
0,0,7,1,2,3
0,0,7,1,2,2
0,0,7,1,2,1
0,0,7,1,2,2
0,0,7,1,2,2
0,0,7,1,2,1
0,0,7,1,2,2
0,0,7,1,2,2
0,0,7,1,2,2
0,0,7,1,2,2
0,0,7,1,2,1
0,1,5,1,1,2
0,1,5,1,1,2
0,1,5,1,1,3
0,1,5,1,1,2
0,1,5,1,1,2
0,1,5,1,1,2
0,1,5,1,1,2
0,1,5,1,1,2
0,1,5,1,1,3
0,1,5,1,1,2
0,1,5,1,1,3
0,1,5,1,1,3
0,1,5,1,1,1
0,1,5,1,1,2
0,1,5,1,1,2
0,1,5,1,1,3
0,0,9,2,1,2
0,0,9,2,1,2
0,0,9,2,1,2
0,0,9,2,1,2
0,0,9,2,1,1
0,0,9,2,1,2
0,0,9,2,1,3
0,0,9,2,1,2
0,0,9,2,1,3
0,0,9,2,1,2
0,0,9,2,1,2
0,0,9,2,1,2
0,0,9,2,1,2
0,0,9,2,1,2
0,0,9,2,1,2
0,0,9,2,1,2
0,0,17,5,1,2
0,0,17,5,1,2
0,0,17,5,1,2
0,0,17,5,1,2
0,0,17,5,1,2
0,0,17,5,1,2
0,0,17,5,1,1
0,0,17,5,1,1
0,0,17,5,1,1
0,0,17,5,1,3
0,0,17,5,1,2
0,0,17,5,1,3
0,0,17,5,1,2
0,0,17,5,1,2
0,0,17,5,1,2
0,0,17,5,1,2
0,0,17,5,1,2
0,0,17,5,1,2
0,0,17,5,1,2
0,0,17,5,1,2
0,0,17,5,1,2
0,0,17,5,1,2
0,0,17,5,1,1
0,0,17,5,1,2
0,0,17,5,1,2
0,0,17,5,1,1
0,0,17,5,1,2
0,0,17,5,1,1
0,0,17,5,1,1
0,0,17,5,1,1
0,0,17,5,1,1
0,0,17,5,1,1
0,0,8,4,1,3
0,0,8,4,1,2
0,0,8,4,1,2
0,0,8,4,1,3
0,0,8,4,1,3
0,0,8,4,1,3
0,0,8,4,1,2
0,0,8,4,1,2
0,0,8,4,1,2
0,0,8,4,1,2
0,0,8,4,1,2
0,0,8,4,1,1
0,0,8,4,1,3
0,0,8,4,1,2
0,0,8,4,1,3
0,0,8,4,1,2
0,0,7,2,1,2
0,0,7,2,1,3
0,0,7,2,1,2
0,0,7,2,1,2
0,0,7,2,1,2
0,0,7,2,1,3
0,0,7,2,1,2
0,0,7,2,1,2
0,0,7,2,1,1
0,0,7,2,1,2
0,0,7,2,1,2
0,0,7,2,1,2
0,0,7,2,1,2
0,0,7,2,1,2
0,0,7,2,1,2
0,0,7,2,1,2
0,0,11,2,1,3
0,0,11,2,1,2
0,0,11,2,1,3
0,0,11,2,1,1
0,0,11,2,1,2
0,0,11,3,2,3
0,0,11,2,1,2
0,0,11,2,1,2
0,0,11,3,2,2
0,0,11,3,2,3
0,0,11,3,2,3
0,0,11,2,1,2
0,0,11,3,2,2
0,0,11,3,1,2
0,0,11,3,2,3
0,0,11,3,2,1
0,0,8,4,1,2
0,0,8,4,1,1
0,0,8,4,1,2
0,0,8,4,1,1
0,0,8,4,1,2
0,0,8,4,1,2
0,0,8,4,1,1
0,0,8,4,1,2
0,0,8,4,1,2
0,0,8,4,1,2
0,0,8,4,1,2
0,0,8,4,1,2
0,0,8,4,1,1
0,0,8,4,1,3
0,0,8,4,1,2
0,0,8,4,1,2
0,0,18,4,1,1
0,0,18,4,1,2
0,0,18,4,1,2
0,0,18,4,1,2
0,0,18,4,1,3
0,0,18,4,1,2
0,0,18,4,1,1
0,0,18,4,1,2
0,0,18,4,1,2
0,0,18,4,1,2
0,0,18,4,1,2
0,0,18,4,1,2
0,0,18,4,1,2
0,0,18,4,1,2
0,0,18,4,1,1
0,0,18,4,1,2
0,0,10,4,2,2
0,0,10,4,2,2
0,0,10,4,2,2
0,0,10,4,2,2
0,0,10,4,2,2
0,0,10,4,2,2
0,0,10,4,2,1
0,0,10,4,2,2
0,0,10,4,2,2
0,0,10,4,2,3
0,0,10,4,2,2
0,0,10,4,2,2
0,0,10,4,2,2
0,0,10,4,1,1
0,0,10,4,2,1
0,0,10,4,2,2
0,0,10,5,2,1
0,0,10,5,2,3
0,0,10,5,2,2
0,0,10,5,2,2
0,0,10,5,2,2
0,0,10,5,2,2
0,0,10,5,2,2
0,0,10,5,2,2
0,0,10,5,2,2
0,0,10,5,2,3
0,0,10,5,2,3
0,0,10,5,2,2
0,0,10,5,2,1
0,0,10,5,2,3
0,0,10,5,2,2
0,0,10,5,2,2
0,0,10,5,2,2
0,0,10,5,2,3
0,0,10,5,2,2
0,0,10,5,2,3
0,0,10,5,2,2
0,0,10,5,2,2
0,0,10,5,2,2
0,0,10,5,2,2
0,0,10,5,2,2
0,0,10,5,2,2
0,0,10,5,2,1
0,0,10,5,2,2
0,0,10,5,2,2
0,0,10,5,2,1
0,0,10,5,2,3
0,0,10,5,2,3
0,0,7,5,1,2
0,0,7,5,1,2
0,0,7,5,1,2
0,0,7,5,1,2
0,0,7,5,1,1
0,0,7,5,1,2
0,0,7,5,1,2
0,0,7,5,1,2
0,0,7,5,1,2
0,0,7,5,1,2
0,0,7,5,1,2
0,0,7,5,1,2
0,0,7,5,1,2
0,0,7,5,1,2
0,0,7,5,1,2
0,0,7,5,1,3
0,0,10,5,2,2
0,0,10,5,2,3
0,0,10,5,2,2
0,0,10,5,2,3
0,0,10,5,2,2
0,0,10,5,2,2
0,0,10,5,2,2
0,0,10,5,2,2
0,0,10,5,2,2
0,0,10,5,2,2
0,0,10,5,2,2
0,0,10,5,2,2
0,0,10,5,2,2
0,0,10,5,2,2
0,0,10,5,2,3
0,0,10,5,2,3
0,0,16,4,2,1
0,0,16,4,2,3
0,0,16,4,2,1
0,0,16,4,2,2
0,0,16,4,2,1
0,0,16,4,2,2
0,0,16,4,2,3
0,0,16,4,2,2
0,0,16,4,2,1
0,0,16,4,2,2
0,0,16,4,2,3
0,0,16,4,2,2
0,0,16,4,2,1
0,0,16,4,2,2
0,0,16,4,2,2
0,0,16,4,2,2
0,1,17,5,1,3
0,1,17,4,1,3
0,1,17,5,1,1
0,1,17,5,1,3
0,1,17,5,1,2
0,1,17,5,1,3
0,1,17,5,1,3
0,1,17,5,1,3
0,1,17,5,1,3
0,1,17,5,1,3
0,1,17,5,1,2
0,1,17,5,1,2
0,1,17,5,1,2
0,1,17,5,1,2
0,1,17,5,1,2
0,1,17,5,1,1
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,1
0,1,1,1,1,2
0,1,1,1,1,1
0,1,1,1,1,1
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,1
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,1
0,1,1,1,1,3
0,1,1,1,1,1
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,1
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,1
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,1
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,1
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,1
0,1,1,1,1,2
0,1,1,1,1,1
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,1
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,1
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,1
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,3,2,1,3
0,1,3,2,1,2
0,1,3,2,1,2
0,1,3,2,1,3
0,1,3,2,1,2
0,1,3,2,1,2
0,1,3,2,1,3
0,1,3,2,1,3
0,1,3,2,1,2
0,1,3,2,1,2
0,1,3,2,1,3
0,1,3,2,1,3
0,1,3,2,1,3
0,1,3,2,1,3
0,1,3,2,1,3
0,1,3,2,1,2
0,1,3,2,1,1
0,1,3,2,1,1
0,1,3,2,1,1
0,1,3,2,1,1
0,1,3,2,1,1
0,1,3,2,1,1
0,1,3,2,1,2
0,1,3,2,1,1
0,1,3,2,1,2
0,1,3,2,1,1
0,1,3,2,1,2
0,1,3,2,1,2
0,1,3,2,1,2
0,1,3,2,1,2
0,1,3,2,1,2
0,1,3,2,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,1
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,1
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,1
0,1,1,1,1,1
0,1,1,1,1,1
0,1,1,1,1,2
0,1,1,1,1,1
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,2,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,2,1,2
0,1,1,2,1,2
0,1,1,2,1,2
0,1,1,2,1,2
0,1,1,1,1,2
0,1,1,2,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,1
0,1,1,1,1,1
0,1,1,1,1,2
0,1,1,1,1,2
0,1,1,1,1,3
0,1,1,1,1,2
