,dairy,eggs,meat_fish,nuts_pulses,grains_tubers,animal_source_foods,Primary_Religion,Population_2015,Travel_time_to_cities,Soil_suit_overall,Soil_suit_cereals,Soil_suit_pulses,Soil_suit_roots,ISO3C,Entity,Code,Year, (g/person/day),Travel_time_to_cities_group,Soil_suit_overall_group,dairy_group,eggs_group,meat_fish_group,nuts_pulses_group,grains_tubers_group
148,0.10416666666666699,0.0416666666666667,0.418879731379731,0.261111111111111,0.597222222222222,0.5647130647130649,0,7665.104,19.51915,6.792922999999999,6.492069,6.010827,6.0,MDA,Moldova,MDA,2013.0,71.41,1,4,1,1,2,2,3
149,0.0,0.05,0.176767676767677,0.05,0.491053391053391,0.226767676767677,0,182.2707,104.4798,6.498519,5.985651,6.010827,5.0,MDA,Moldova,MDA,2013.0,71.41,1,4,1,1,1,1,2
151,0.4583333333333329,0.175,0.2,0.12222222222222198,0.6777777777777779,0.833333333333333,0,5933.738,45.195890000000006,6.814036,6.492069,6.010827,6.0,MDA,Moldova,MDA,2013.0,71.41,1,4,2,1,1,1,3
152,0.299333305583306,0.20608800921300896,0.36045759795759796,0.347473706848707,0.8509344821844821,0.8658789127539129,0,2009.6070000000002,50.67214,6.665655999999999,6.492069,6.010827,6.0,MDA,Moldova,MDA,2013.0,71.41,1,4,2,1,2,2,4
154,0.103174603174603,0.135592185592186,0.385853828710971,0.214285714285714,0.97437641723356,0.62462061747776,0,975.2385,26.21215,6.814083,6.492069,6.010827,6.0,MDA,Moldova,MDA,2013.0,71.41,1,4,1,1,2,1,4
156,0.39437229437229404,0.0242424242424242,0.345887445887446,0.197835497835498,0.622077922077922,0.764502164502165,0,21131.08,74.74728,6.926199,6.982553,6.010827,6.0,MDA,Moldova,MDA,2013.0,71.41,1,4,2,1,2,1,3
157,0.163547563547564,0.13694932518462,0.204501470009492,0.16517119244392,0.763606565745603,0.504998358741674,0,560.1955,104.6109,6.952528,6.982553,6.010827,6.0,MDA,Moldova,MDA,2013.0,71.41,1,4,1,1,1,1,4
159,0.45357142857142896,0.23690476190476198,0.37857142857142895,0.21190476190476198,0.7235930735930741,1.06904761904762,0,11.7273,161.9839,7.117877,6.9850460000000005,6.021653,6.0,MDA,Moldova,MDA,2013.0,71.41,1,4,2,1,2,1,3
160,0.115384615384615,0.0769230769230769,0.0824175824175824,0.202564102564103,0.728937728937729,0.25934065934065903,0,990.1353,40.99499,7.085317,6.9850460000000005,6.021653,6.0,MDA,Moldova,MDA,2013.0,71.41,1,4,1,1,1,1,3
161,0.336473248973249,0.17308247308247302,0.245400432900433,0.237914862914863,0.979673104673105,0.754956154956155,0,317.7765,122.8168,6.348358999999999,6.492069,6.0,5.0,MDA,Moldova,MDA,2013.0,71.41,1,4,2,1,1,1,4
164,0.188161838161838,0.0716783216783217,0.287274332810047,0.153757849293564,0.727347652347652,0.543582310546596,0,51.11724,69.74258,7.343443,7.491842999999999,7.010827000000001,7.0,MDA,Moldova,MDA,2013.0,71.41,1,4,1,1,2,1,3
165,0.1875,0.25,0.196428571428571,0.3125,0.982142857142857,0.6339285714285711,0,2630.567,91.82893,7.343263,7.491842999999999,7.010827000000001,7.0,MDA,Moldova,MDA,2013.0,71.41,1,4,1,2,1,2,4
167,0.353632478632479,0.27736006683375103,0.46632744865827597,0.26924603174603196,0.857448107448107,1.09450044525232,0,8070.238,83.9951,6.878697,6.982931,6.010827,6.0,MDA,Moldova,MDA,2013.0,71.41,1,4,2,2,2,2,4
169,0.41700404858299606,0.0859403754140596,0.205373573794626,0.0263157894736842,0.642436510857563,0.708317997791682,0,15637.6,57.25246,6.898296,7.385269999999999,6.0,5.0,UKR,Ukraine,UKR,2013.0,88.62,1,4,2,1,1,1,3
170,0.436813186813187,0.320940170940171,0.40427350427350395,0.3742735042735039,1.00461538461538,1.1620268620268601,0,526.1543,128.8575,6.546893,6.492069,6.010827,6.0,MDA,Moldova,MDA,2013.0,71.41,1,4,2,2,2,2,5
171,0.368502331002331,0.15303030303030302,0.28727938727938696,0.139339826839827,0.904012654012653,0.80881202131202,0,12056.92,57.97476999999999,7.085317,6.9850460000000005,6.021653,6.0,MDA,Moldova,MDA,2013.0,71.41,1,4,2,1,2,1,4
174,0.0170940170940171,0.12820512820512803,0.239316239316239,0.33333333333333304,0.8717948717948721,0.384615384615385,0,200.96,135.3349,7.1608600000000004,6.9850460000000005,6.021653,6.0,MDA,Moldova,MDA,2013.0,71.41,1,4,1,1,1,2,4
175,0.298076923076923,0.197485207100592,0.0706360946745562,0.18121301775147897,0.5827874049027889,0.561760355029586,0,5814.946,119.905,6.700675,6.492069,6.010827,6.0,MDA,Moldova,MDA,2013.0,71.41,1,4,2,1,1,1,3
177,0.264229751729752,0.22116655274549998,0.24260276760276803,0.12278184778184802,0.800239112739113,0.697495925127504,0,1395.124,63.999230000000004,7.085317,6.9850460000000005,6.021653,6.0,MDA,Moldova,MDA,2013.0,71.41,1,4,2,1,1,1,4
178,0.57563025210084,0.3529411764705879,0.411764705882353,0.3529411764705879,0.857142857142857,1.34033613445378,0,395.3584,116.2683,6.754397,6.985424000000001,6.021653,6.0,MDA,Moldova,MDA,2013.0,71.41,1,4,3,2,2,2,4
181,0.29943634796576,0.208037475345168,0.31940664915778005,0.159615384615384,0.68741349148589,0.826880472468708,0,858.8797,124.5028,7.085489999999999,6.9850460000000005,6.021653,6.0,MDA,Moldova,MDA,2013.0,71.41,1,4,2,1,2,1,3
182,0.222222222222222,0.0476190476190476,0.277777777777778,0.26984126984127,0.484848484848485,0.547619047619048,0,10.57349,130.9853,6.537426,6.492069,6.010827,5.0,MDA,Moldova,MDA,2013.0,71.41,1,4,1,1,2,2,2
183,0.208333333333333,0.0998168498168498,0.36813186813186793,0.228021978021978,0.9391025641025642,0.6762820512820511,0,516.5379,109.465,6.7423470000000005,6.492069,6.010827,6.0,MDA,Moldova,MDA,2013.0,71.41,1,4,1,1,2,1,4
184,0.525,0.34886363636363593,0.37272727272727296,0.15340909090909102,0.630357142857143,1.24659090909091,0,3270.8920000000003,81.65630999999999,7.076485000000001,6.9850460000000005,6.010827,6.0,MDA,Moldova,MDA,2013.0,71.41,1,4,3,2,2,1,3
185,0.246656121656122,0.0996807814034704,0.320700926058068,0.185891023075897,0.713278190063904,0.664879203429624,0,983.7443,97.49984,7.2116039999999995,6.9850460000000005,6.021653,5.0,MDA,Moldova,MDA,2013.0,71.41,1,4,1,1,2,1,3
187,0.19038461538461499,0.0448717948717949,0.337362637362637,0.058974358974359,0.5206959706959711,0.572619047619048,0,20494.9,118.605,6.720847,6.492069,6.010827,6.0,MDA,Moldova,MDA,2013.0,71.41,1,4,1,1,2,1,3
188,0.464428803598058,0.185195022368935,0.33706432284071997,0.198555411979325,0.76578955464825,0.980547146952428,0,10.13508,80.53866,6.30473,6.51204,6.0,5.0,ROU,Romania,ROU,2013.0,103.02,1,4,2,1,2,1,4
190,0.29782662252117104,0.155383163724329,0.277413079236111,0.166199777665943,0.736283307489356,0.7300341684643421,0,205.5219,90.49985,6.548785,5.492296,5.0,4.0,MDA,Moldova,MDA,2013.0,71.41,1,4,2,1,2,1,3
192,0.13,0.118571428571429,0.31857142857142895,0.6014285714285711,0.807142857142857,0.5671428571428571,0,3088.909,105.515,6.637250999999999,6.9850460000000005,6.0,5.0,MDA,Moldova,MDA,2013.0,71.41,1,4,1,1,2,3,4
193,0.305128205128205,0.266300366300366,0.256043956043956,0.12820512820512803,0.6512820512820511,0.827472527472528,0,5775.379,110.8436,5.389598,5.492296,5.010827,4.0,MDA,Moldova,MDA,2013.0,71.41,1,3,2,2,2,1,3
194,0.48717948717948706,0.307692307692308,0.212454212454212,0.12087912087912099,0.8919413919413921,1.00732600732601,0,205.03400000000002,47.58594,6.050514,6.038039,5.001847,5.0,ROU,Romania,ROU,2013.0,103.02,1,4,2,2,1,1,4
197,0.277083333333333,0.108333333333333,0.0520833333333333,0.08125,0.76577380952381,0.4375,0,45670.77,98.00494,6.093362,7.370829,6.0,5.0,UKR,Ukraine,UKR,2013.0,88.62,1,4,2,1,1,1,4
198,0.531300181300181,0.16315721315721302,0.394560994560995,0.22960372960373,1.0036778036778,1.08901838901839,0,21.94804,20.90371,4.968158,6.038039,5.001847,5.0,ROU,Romania,ROU,2013.0,103.02,1,3,3,1,2,1,5
204,0.669267006916528,0.35449934951060796,0.381570654577621,0.214065599472298,0.8678305229811,1.39397337464112,1,1445.128,24.02156,7.1221429999999994,7.4877970000000005,5.0,7.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,4,3,2,2,1,4
205,0.301670551670552,0.22551046695431698,0.24236792619145603,0.239148596501538,0.9339311015781601,0.767896052254341,1,38.78257,21.446360000000002,7.118853,7.4877970000000005,5.0,7.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,4,2,1,1,1,4
207,0.39483277390886107,0.246079213184476,0.267010163749294,0.15620098500533303,0.704058572265094,0.9048710448166971,1,391.5547,24.99276,5.710202,5.808072,5.0,6.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,3,2,1,2,1,3
208,0.36999434389140295,0.161619263089851,0.319522144522145,0.236672641084406,0.894802256566963,0.851135751503399,1,1009.7239999999999,3.251364,7.118550999999999,7.633769,5.0,7.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,4,2,1,2,1,4
209,0.5114414996767941,0.220336134453782,0.36205128205128206,0.372673992673993,1.1815169144580902,1.09382891618186,1,15231.55,3.749024,6.930778,7.487875,5.0,6.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,4,3,1,2,2,5
210,0.212757554945055,0.0607066544566545,0.19031021062271103,0.117311507936508,0.70094246031746,0.46377442002441993,1,2119.567,7.512225999999999,7.105158,7.487875,5.0,7.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,4,1,1,1,1,3
211,0.161325051759834,0.326677489177489,0.313457556935818,0.17536231884057998,1.25018633540373,0.7963744588744591,1,93.95957,23.82875,5.840639,5.8082,5.0,6.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,3,1,2,2,1,6
212,0.39575482449814,0.168159338550557,0.33787375725878405,0.0582378405907818,0.6389942054380561,0.8989968517269391,1,132591.5,0.0,6.6203460000000005,7.487875,5.0,6.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,4,2,1,2,1,3
213,0.29776686881034603,0.122734678844475,0.21996338065110396,0.160807119039081,0.76108405272025,0.640464928305925,1,889493.0,0.0,6.644525,7.487875,5.0,6.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,4,2,1,1,1,4
214,0.214849616496036,0.0726261949367768,0.2508453463097,0.0893575174825177,0.5967115964278691,0.538321157742513,1,1192772.0,0.0,6.7835220000000005,7.487875,5.0,7.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,4,1,1,2,1,3
215,0.348966509680795,0.114599686028257,0.296925693354265,0.0408163265306122,0.947448979591837,0.7604918890633179,1,97094.86,0.0,6.7236009999999995,7.487875,5.0,7.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,4,2,1,2,1,4
216,0.293793706293707,0.19511322011322,0.277152014652015,0.28894438894438895,0.8850566100566079,0.7660589410589409,1,23355.61,3.7658160000000005,6.617041,7.487875,5.0,7.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,4,2,1,2,2,4
217,0.42923976608187103,0.217293233082707,0.321929824561404,0.185714285714286,0.7816207184628241,0.9661408423018331,1,2685.449,14.78324,6.804309,7.487875,5.0,7.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,4,2,1,2,1,4
221,0.313839285714286,0.16095669036845497,0.34310273060273105,0.189903846153846,0.8522997835497841,0.7792550586668231,1,767.9289,12.711780000000001,3.951175,6.647997999999999,5.0,5.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,2,2,1,2,1,4
224,0.4265625,0.125262871186784,0.0921911421911422,0.15539107631498902,0.565412749991554,0.6440165133779261,1,929.5304,14.67547,5.915249,6.648102000000001,5.0,5.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,3,2,1,1,1,3
225,0.21813679219694299,0.15702947845805,0.292055994687574,0.14218559218559199,0.8180290469764151,0.6196032177235179,1,1340.739,16.77524,5.066446,6.646192999999999,5.0,5.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,3,1,1,2,1,4
226,0.551641615438505,0.14950336111596801,0.30756893175623806,0.16659315077127698,0.8862495451684742,1.00871390831071,1,10497.72,22.6902,3.799717,6.647997999999999,5.0,5.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,2,3,1,2,1,4
228,0.38087370043053004,0.227217159740922,0.304571634292595,0.194098885304419,0.8472237552272329,0.9051998078968829,1,1439.5810000000001,14.207189999999999,4.658437999999999,6.646192999999999,5.0,6.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,3,2,1,2,1,4
231,0.28619657024262296,0.170311870147397,0.20558558765795604,0.16486998016603302,0.773174175970228,0.662094028047975,1,1970.154,6.197464,6.707654,7.487901,5.0,7.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,4,2,1,1,1,4
236,0.352037044078567,0.12299438228458501,0.19503793976112302,0.21564071766676002,0.9891896777618859,0.6700693661242739,1,116.0002,97.99262,5.714428,5.806317,5.0,5.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,3,2,1,1,1,4
240,0.18650793650793698,0.0857142857142857,0.150972043829187,0.195177838034981,0.7362637362637359,0.42001966287680603,1,448.2484,22.24877,5.213001,6.500274,2.0,5.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,3,1,1,1,1,3
245,0.32812524219173805,0.15682722364307997,0.23991513601488001,0.30558397271952303,0.8878193701723109,0.7248676018496991,1,8352.261999999999,68.74871999999999,5.2231879999999995,6.500171,2.0,5.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,3,2,1,1,2,4
256,0.4648477883772,0.161106322871029,0.21234012900679602,0.254105915870622,0.9020895589523041,0.8382942402550251,1,5521.721,143.4808,6.6695720000000005,7.487901,4.0,5.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,4,2,1,1,2,4
261,0.2,0.0,0.42857142857142894,0.166666666666667,0.75,0.5714285714285711,1,471.5149,6.013091999999999,0.00628801,2.0,2.0,2.0,UZB,Uzbekistan,UZB,2013.0,83.43,1,1,1,1,2,1,4
262,0.214285714285714,0.107142857142857,0.125,0.23214285714285698,0.3571428571428571,0.44642857142857106,1,1483611.0,0.0,0.001756443,2.0,2.0,2.0,UZB,Uzbekistan,UZB,2013.0,83.43,1,1,1,1,1,1,2
267,0.377780072142817,0.137188165864636,0.19188193796036898,0.12737575605222698,0.86407383466207,0.706850175967823,1,223.4262,180.9363,6.078391000000001,6.647869999999999,4.0,6.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,4,2,1,1,1,4
271,0.326465201465201,0.299793956043956,0.332264957264957,0.0405982905982906,1.15664428164428,0.9585241147741149,1,40.23834,171.7515,5.397742,7.487901,2.0,7.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,3,2,2,2,1,5
276,0.26818181818181797,0.267424242424242,0.4333333333333329,0.151515151515151,1.07824675324675,0.9689393939393941,1,1751.957,133.2512,4.737735,5.658617,2.0,5.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,3,2,2,2,1,5
277,0.410648297780651,0.327364792070674,0.200565835308482,0.12530637254902,0.687390244559362,0.938578925159807,1,33371.1,136.2537,4.6835059999999995,5.658617,2.0,5.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,3,2,2,1,1,3
278,0.42953252091552,0.203222222766928,0.348648901967088,0.18606717100940198,0.816643859202673,0.979693337151455,1,1021.46,138.9902,4.376627,4.525123000000001,2.0,5.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,3,2,1,2,1,4
280,0.2,0.2,0.2,0.4,0.8,0.6,1,6612.92,48.87385,0.41481540000000006,4.0,0.0,4.0,MNE,Montenegro,MNE,2013.0,112.07,1,1,1,1,1,2,4
281,0.0,0.25,0.25,0.75,0.75,0.5,1,1614.6979999999999,158.7745,0.0,2.615389,2.0,3.0,ALB,Albania,ALB,2013.0,111.42,1,1,1,2,2,4,4
283,0.0,0.1,0.1,0.6,0.8,0.2,1,213.2362,64.98548000000001,0.0,3.0,3.0,3.0,ALB,Albania,ALB,2013.0,111.42,1,1,1,1,1,3,4
290,0.193050193050193,0.177606177606178,0.24324324324324303,0.189189189189189,0.6988416988416989,0.613899613899614,1,40.39377,84.23297,0.0,3.615389,3.0,3.0,ALB,Albania,ALB,2013.0,111.42,1,1,1,1,1,1,3
291,0.6,0.2,0.2,0.2,0.4,1.0,1,127.5401,86.18506,0.1064508,2.999942,2.9717290000000003,3.0,SRB,Serbia,SRB,2013.0,82.22,1,1,3,1,1,1,2
296,0.38775510204081604,0.0714285714285715,0.18367346938775503,0.28571428571428603,0.9387755102040799,0.6428571428571429,1,604.6264,38.08932,0.259022,1.0,0.0,1.0,MNE,Montenegro,MNE,2013.0,112.07,1,1,2,1,1,2,4
297,0.0,0.0,0.0,0.2,0.8,0.0,1,21619.17,19.01448,0.6802438000000001,4.425313,0.0,4.0,MNE,Montenegro,MNE,2013.0,112.07,1,1,1,1,1,1,4
299,0.1,0.1,0.0,0.4,0.5,0.2,1,1350.255,116.1292,0.0,4.0,4.0,4.0,ALB,Albania,ALB,2013.0,111.42,1,1,1,1,1,2,3
304,0.30243908568211997,0.11233313899722601,0.24065578384463798,0.0920891801696755,0.715810582606248,0.6554280085239841,1,42442.31,49.760979999999996,3.328415,4.526928,2.0,4.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,2,2,1,1,1,3
306,0.44866437909916207,0.20753225035833703,0.18601051122790302,0.23426899187768802,0.6734046388394209,0.842207140685402,1,13557.24,98.00746,2.0829590000000002,4.5233419999999995,2.0,4.0,KGZ,Kyrgyzstan,KGZ,2013.0,85.16,1,2,2,1,1,1,3
308,0.3571428571428571,0.0,0.0,0.28571428571428603,0.7142857142857142,0.3571428571428571,1,17671.83,10.762319999999999,2.540498,4.6153889999999995,4.0,4.0,ALB,Albania,ALB,2013.0,111.42,1,2,2,1,1,2,3
312,0.0,0.0,0.0,1.0,1.0,0.0,1,248.7907,193.1877,0.0,2.0,2.0,2.0,UZB,Uzbekistan,UZB,2013.0,83.43,1,1,1,1,1,4,5
319,0.645833333333333,0.145833333333333,0.111111111111111,0.33333333333333304,0.75,0.902777777777777,1,334.6652,5.733237,4.152732,4.5134989999999995,4.0,4.0,ALB,Albania,ALB,2013.0,111.42,1,3,3,1,1,2,4
320,0.660714285714286,0.0,0.0,0.625,0.9464285714285708,0.660714285714286,1,1856.0720000000001,3.7425910000000004,4.506525,6.128888,6.0,6.0,ALB,Albania,ALB,2013.0,111.42,1,3,3,1,1,3,4
323,0.5,0.33333333333333304,0.25,0.666666666666667,1.08333333333333,1.08333333333333,1,342.1729,89.90005,0.0,3.0,2.0,3.0,ALB,Albania,ALB,2013.0,111.42,1,1,3,2,2,3,5
326,0.75,0.25,0.0,0.5,0.625,1.0,1,2334.3520000000003,71.01925,0.0,2.383658,2.0,3.0,SRB,Serbia,SRB,2013.0,82.22,1,1,4,2,1,3,3
327,0.2,0.2,0.0,0.0,1.25,0.4,1,495.4399,20.13804,0.00594619,2.0,2.0,2.0,TKM,Turkmenistan,TKM,2013.0,90.49,1,1,1,1,1,1,6
331,0.33333333333333304,0.0,0.0,0.666666666666667,0.666666666666667,0.33333333333333304,1,3844.836,42.13236,5.754951,6.3909839999999996,0.0,6.0,MNE,Montenegro,MNE,2013.0,112.07,1,3,2,1,1,3,3
332,0.6825396825396819,0.28571428571428603,0.17460317460317398,0.507936507936508,1.23809523809524,1.14285714285714,1,672.3004,15.485439999999999,5.004009,7.828489,7.0,7.0,ALB,Albania,ALB,2013.0,111.42,1,3,3,2,1,3,5
333,0.9090909090909081,0.36363636363636404,0.18181818181818202,0.45454545454545503,1.1818181818181799,1.45454545454545,1,20375.91,13.48063,5.371273,7.221939,7.0,7.0,ALB,Albania,ALB,2013.0,111.42,1,3,4,2,1,2,5
334,0.33333333333333304,0.0,0.0,0.166666666666667,0.166666666666667,0.33333333333333304,1,6666.206999999999,21.99021,5.212926,7.128888000000001,7.0,7.0,ALB,Albania,ALB,2013.0,111.42,1,3,2,1,1,1,1
335,0.25,0.25,0.0,0.0,0.75,0.5,1,2340.167,37.786229999999996,1.015102,4.0,4.0,4.0,ALB,Albania,ALB,2013.0,111.42,1,1,2,2,1,1,4
336,0.0,0.0,0.0,0.666666666666667,1.0,0.0,1,102.8885,133.1358,0.01103986,3.0,2.0,3.0,ALB,Albania,ALB,2013.0,111.42,1,1,1,1,1,3,5
337,0.4166666666666671,0.0833333333333333,0.0,0.166666666666667,1.0,0.5,1,9378.447,85.32578000000001,0.0,3.0,2.0,3.0,ALB,Albania,ALB,2013.0,111.42,1,1,2,1,1,1,5
340,0.0,0.0,1.0,0.5,2.0,1.0,1,457.0068,42.255109999999995,0.003313269,2.0,2.0,2.0,UZB,Uzbekistan,UZB,2013.0,83.43,1,1,1,1,5,3,8
344,1.33333333333333,0.666666666666667,0.0,0.33333333333333304,0.0,2.0,1,703.9621,54.65387,6.152337999999999,6.967745,0.0,6.0,ALB,Albania,ALB,2013.0,111.42,1,4,6,3,1,2,1
345,0.266666666666667,0.0666666666666667,0.0666666666666667,0.3666666666666671,0.7333333333333342,0.4,1,1659.6270000000002,34.23303,2.142327,4.0,4.0,4.0,ALB,Albania,ALB,2013.0,111.42,1,2,2,1,1,2,3
346,0.5,0.25,0.0,0.25,0.75,0.75,1,9409.937,26.9952,3.3646260000000003,7.230778,7.0,6.0,ALB,Albania,ALB,2013.0,111.42,1,2,3,2,1,2,4
349,0.0,0.2,0.4,0.25,0.666666666666667,0.6,1,49810.42,2.554339,0.0,2.0,0.0,2.0,TKM,Turkmenistan,TKM,2013.0,90.49,1,1,1,1,2,2,3
351,0.0,0.0,0.0,0.0,0.0,0.0,1,481.8476,47.00249,0.008050693000000001,2.0,2.0,2.0,UZB,Uzbekistan,UZB,2013.0,83.43,1,1,1,1,1,1,1
355,0.191964285714286,0.0357142857142856,0.21875,0.339285714285715,0.8080357142857142,0.44642857142857106,1,12745.43,39.237829999999995,2.336938,5.6153889999999995,6.0,5.0,ALB,Albania,ALB,2013.0,111.42,1,2,1,1,1,2,4
357,0.666666666666667,0.166666666666667,0.33333333333333304,0.166666666666667,0.833333333333333,1.16666666666667,1,5.0133529999999995,120.6515,1.159974,4.6153889999999995,4.0,4.0,ALB,Albania,ALB,2013.0,111.42,1,1,3,1,2,1,4
358,0.166666666666667,0.33333333333333304,0.0,0.166666666666667,0.5,0.5,1,13.98554,121.4086,0.09593913,2.615389,2.0,3.0,ALB,Albania,ALB,2013.0,111.42,1,1,1,2,1,1,3
359,0.0,0.0,0.0,1.0,0.0,0.0,1,16737.69,36.815940000000005,0.008050693000000001,2.0,2.0,2.0,UZB,Uzbekistan,UZB,2013.0,83.43,1,1,1,1,1,4,1
364,0.535714285714286,0.25,0.178571428571429,0.261904761904762,0.6666666666666661,0.964285714285715,1,284.9467,41.48572,6.486281,8.230777999999999,8.0,7.0,ALB,Albania,ALB,2013.0,111.42,1,4,3,2,1,2,3
365,1.0,0.0,0.0,1.0,0.5,1.0,1,2128.54,40.81613,3.9071019999999996,5.230778,5.0,4.0,ALB,Albania,ALB,2013.0,111.42,1,2,5,1,1,4,3
366,0.3,0.0,0.3,0.1,0.7999999999999989,0.6,1,1297.7939999999999,43.14571,1.150883,3.0,3.0,3.0,ALB,Albania,ALB,2013.0,111.42,1,1,2,1,2,1,4
369,0.0,0.0,0.0,0.0,0.0,0.0,1,104.4992,117.6442,0.0,2.615389,2.0,3.0,ALB,Albania,ALB,2013.0,111.42,1,1,1,1,1,1,1
371,1.2,0.0,0.0,0.4,0.4,1.2,1,7628.996,124.7093,3.706922,6.230778,6.0,6.0,ALB,Albania,ALB,2013.0,111.42,1,2,5,1,1,2,2
372,0.0,0.0,0.4,0.2,0.33333333333333304,0.4,1,45.88063,33.79364,0.008050693000000001,2.0,2.0,2.0,UZB,Uzbekistan,UZB,2013.0,83.43,1,1,1,1,2,1,2
375,0.5,0.15,0.25,0.35,0.6,0.9,1,5311.267,35.49015,7.539295,8.230777999999999,8.0,7.0,ALB,Albania,ALB,2013.0,111.42,1,4,3,1,2,2,3
376,0.5,0.18181818181818202,0.22727272727272702,0.31818181818181795,0.818181818181818,0.9090909090909101,1,112152.0,31.76189,5.346080000000001,6.230778,6.0,5.0,ALB,Albania,ALB,2013.0,111.42,1,3,3,1,1,2,4
380,2.0,0.5,0.33333333333333304,0.33333333333333304,1.0,2.6666666666666696,1,123.5523,103.2668,0.7975946,2.615389,2.0,3.0,ALB,Albania,ALB,2013.0,111.42,1,1,9,3,2,2,5
381,0.8850931677018629,0.20807453416149102,0.350931677018633,0.329192546583851,0.819875776397516,1.44409937888199,1,2184.22,122.5518,1.671936,4.0,3.0,4.0,ALB,Albania,ALB,2013.0,111.42,1,1,4,1,2,2,4
